did,group,followers_count,total_likes,avg_jump_size,valid_post_count
did:plc:7vldlvcsqnuuyhqcyoepyrjc,INFLUENCER,20180,21945,10.186352509179926,3268
did:plc:ehwxw3pmjqekxu5rnb3frknp,INFLUENCER,20141,9089,5.470088264138608,3059
did:plc:44gvax2x6y3u5w2onztlgm6d,ZOMBIE,20119,2621,3.088251218191662,1847
did:plc:pd6pfy477mhwizotms5kir6v,INFLUENCER,20101,2969,11.342105263157896,342
did:plc:cakwbuh7mddm7nnwp2dvbpmq,INFLUENCER,20056,21059,10.927278501111465,3149
did:plc:tiriierad73thyvjczaphg6v,INFLUENCER,19997,39888,28.081092616303884,2343
did:plc:dalfafuds5kub3b4sohaleyk,INFLUENCER,19970,613,4.673076923076923,208
did:plc:6472pzjfd6l5tcc3f2rnwtz5,INFLUENCER,19941,69986,83.04035433070867,1016
did:plc:yzgxd3g2gakipd5o5i5wosyg,INFLUENCER,19926,13034,22.649350649350648,693
did:plc:vdrvx5awiubogohbgnod3jda,INFLUENCER,19877,18200,50.47446808510638,470
did:plc:nmvyvypnjv4ydvbi6s3h3izi,INFLUENCER,19876,6242,4.302706824247045,2623
did:plc:75de35xcl3pg2vv3fcxxjtsl,INFLUENCER,19845,50529,49.516666666666666,1200
did:plc:3bk5ieztnsrjtwtoqzrqzpft,INFLUENCER,19802,165,6.757575757575758,33
did:plc:pbtjzjtg4u2qgrwoxrvy5nj5,INFLUENCER,19739,10769,8.10663082437276,2232
did:plc:a42zgom75wwjhnqeckuy2sjg,ZOMBIE,19657,1317,2.707368421052632,950
did:plc:qo25bdfkjux73ydkhqjis3ut,INFLUENCER,19631,566,3.9583333333333335,240
did:plc:6guagmhjwdanmotimn45j3pq,INFLUENCER,19580,134163,93.34284084426696,1753
did:plc:arxaon2eqhs46zjpnh7gye7a,INFLUENCER,19536,1815,8.021212121212121,330
did:plc:xwmkkvrfresrawavqskpkfut,WANNABE,19525,14776,346.7450980392157,51
did:plc:mjglqonnpnqrjjw4itig4ids,WANNABE,19309,1639,3.106086956521739,1150
did:plc:kykap6cwhlj5hhqiul7lpcae,WANNABE,19300,5779,20.450292397660817,342
did:plc:yzk65g67jjun6ml2n3bewfwl,WANNABE,19283,5994,6.4147058823529415,1360
did:plc:zhtyb2asfnfjtgzmhduta32t,WANNABE,19252,41902,20.560707138092063,2998
did:plc:nvcdncwptloiqkfucqicx2hp,WANNABE,19222,9399,17.277556440903055,753
did:plc:apmks46hzaskm7kte376jmis,WANNABE,19191,54194,38.55503237198352,1699
did:plc:qf6e6mkginpdtag5kvriv3k2,WANNABE,19189,1783,47.24528301886792,53
did:plc:acnc5jcivaaai2zrdytk7nea,WANNABE,19104,9022,14.415628539071347,883
did:plc:3p37ymuwous2xvtovgslk6g5,WANNABE,19035,2060,3.675268817204301,930
did:plc:tijjpbwuxyoa66gj264fpsuo,WANNABE,18966,1137,4.646376811594203,345
did:plc:id4nizy2uuffzk7bp6zaferb,WANNABE,18952,4444,7.605882352941176,850
did:plc:gpt7fc4xzj6c4jtii776kydd,WANNABE,18949,1087,4.708661417322834,381
did:plc:ihm3ck5w5yhlpblpz6o3f7or,WANNABE,18879,1571,18.928571428571427,112
did:plc:uckq3r2va6zkc765knnvv35t,WANNABE,18862,4977,6.784888888888889,1125
did:plc:hvbkwxby4sspo3khtn3a6y7w,WANNABE,18849,320,2.090452261306533,398
did:plc:qphtqppyasxc2wj5dx4ehzjw,WANNABE,18794,3480,4.761692650334076,1347
did:plc:7hsnhyve3clc2crizt2ttrxz,WANNABE,18770,26598,23.58457183297948,1413
did:plc:jlafm6izvgdkspc55swp4hp5,WANNABE,18741,9642,4.525325214503183,3613
did:plc:sykr3znzovcjo7kkvt4z5ywh,WANNABE,18708,38471,58.39317319848293,791
did:plc:5z3xhti6nd6gixtzofiwp7td,WANNABE,18681,521,6.775700934579439,107
did:plc:4em7sdc3lpmurzsk7el3yvwq,WANNABE,18559,706,9.40566037735849,106
did:plc:inwhmlphvedzh64vyuiml3nw,WANNABE,18549,7103,6.57802454704851,1711
did:plc:hpibr75rukzml4bnds3zjcpv,WANNABE,18530,676,5.207843137254902,255
did:plc:cv3ybfmnnzyvlrtg2hdhlhju,WANNABE,18479,18969,33.865869853917665,753
did:plc:mbt5u6e4b77dgihfhvlvpkxt,WANNABE,18428,8454,11.34827264239029,1071
did:plc:w3oe6iu72qkd4vrid5zey5wk,WANNABE,18415,193,6.0,63
did:plc:dk5wtvhh5lqivieca2hkrsth,WANNABE,18326,3617,6.399188092016238,739
did:plc:ultfzulvgz7xx3gqbh74pqjr,WANNABE,18319,4165,5.326645264847512,1246
did:plc:dkofwdftrk7t2cahedhrpuuu,WANNABE,18256,1263,2.9089692101740297,747
did:plc:fuxwlqagigt54fouuxhqzzer,WANNABE,18240,1231,3.957066189624329,559
did:plc:nlsox6rtff33lfliruzv5qkv,WANNABE,18197,16915,27.17837837837838,740
did:plc:72b7uewsp5lpmtcx2526tdqv,WANNABE,18184,8992,19.820552147239265,652
did:plc:7pwxoclrsyye4hgjrvs6hgll,WANNABE,18065,59915,85.00636942675159,785
did:plc:f2vwnxeltsfs4l6naewlrxsc,WANNABE,18022,743,3.6242937853107344,354
did:plc:rsiolr6bxnnrq4wpjqhljuz4,WANNABE,17970,7328,22.915,400
did:plc:yw3qqfa7hrhmwbc6wyrq5u7f,WANNABE,17967,18815,28.654017857142858,896
did:plc:vx66gyw3fmxsb5uden7dlw7c,WANNABE,17930,2327,7.672055427251732,433
did:plc:fuwxjbcwpngpiwi7kmz7zg5q,WANNABE,17788,7529,6.820352472996021,1759
did:plc:e3ngfpyuqyeyxhpk4bc7gmxw,WANNABE,17746,46827,1158.3333333333333,48
did:plc:o77c3hpxfjcivyhtvejwabup,WANNABE,17672,447,3.1779359430604983,281
did:plc:xrzrz7i4eskzeyx7j6brchnr,WANNABE,17668,9478,4.913804491413474,3028
did:plc:skdzb3h536wjnuo4daobrlpe,WANNABE,17572,19144,26.571756601607348,871
did:plc:gggvvlnsdxqgbyptvaaqpyo5,WANNABE,17557,6021,4.919463087248322,1788
did:plc:oflwomhctngb76a6xfobdfkd,WANNABE,17540,62321,37.503219871205154,2174
did:plc:d7d4yllrxyzboys62gdefmpn,WANNABE,17499,219064,155.11162575266326,2159
did:plc:m6pf6opxusn77qiktbn3kwnb,WANNABE,17494,198,7.682926829268292,41
did:plc:qg5tnapnnswyk7amfyiwax5q,WANNABE,17463,1098,9.518072289156626,166
did:plc:qphsh53cjlrmagajzkwg6ys6,WANNABE,17433,3258,92.30232558139537,43
did:plc:bnrisatodm3fhyyoqdzbcyt3,WANNABE,17413,68391,60.02741433021807,1605
did:plc:i6erwqogqnniotieb4xg723w,WANNABE,17396,13416,20.1224043715847,915
did:plc:ks5vwplj7ufl7t4usvtxtjyj,WANNABE,17306,1663,3.372315035799523,838
did:plc:3w5fhqj3gbndznf6ic3pfn6m,WANNABE,17198,19348,42.11888111888112,572
did:plc:25alqpi6ra2svoyghojxyuir,WANNABE,17170,297076,144.77228869162485,2591
did:plc:vfdpf4npfjmjjup2ldyhxuqm,WANNABE,17158,225,6.142857142857143,49
did:plc:cikcykfoxcnttcq3ilhhjsj4,WANNABE,17141,41708,39.49789739276703,1189
did:plc:imhmmkat66pqwmi2pmbya2nu,WANNABE,17124,2088,3.486039296794209,967
did:plc:poappq7lrhgglwkzun56larm,WANNABE,17106,664,5.150943396226415,212
did:plc:2745n6ytq3cprryyrgul3kel,WANNABE,17103,14135,17.0864312267658,1076
did:plc:27rmp7hfpwkhzay5sd2qxwbf,WANNABE,16949,11831,105.01290322580644,155
did:plc:bsqsunllg2c7kmeprffbpcu5,WANNABE,16929,691,3.7054054054054055,370
did:plc:ltqfqc7re3qtz4ot4ioyro6e,WANNABE,16921,1990,2.853810264385692,1286
did:plc:3tmtbhttwq4d3li7m4pc22aw,WANNABE,16884,10438,22.45557350565428,619
did:plc:py4nwvd4r7jayxmmfb7emk33,WANNABE,16870,532,3.7829457364341086,258
did:plc:xblas352qn47trshdhfs7jpg,WANNABE,16841,22830,13.964334705075446,2187
did:plc:k6y7zwliubssteohb72awmnw,WANNABE,16826,25762,37.770270270270274,888
did:plc:afj5mfnnota7le3hwg2d3m77,WANNABE,16824,2217,3.924843423799583,958
did:plc:7su2p4vbxvj5f4seg5wdl2bv,WANNABE,16680,19313,56.96112311015119,463
did:plc:s6yqk45m635eb5ph6qggnsrg,WANNABE,16676,279,3.1153846153846154,182
did:plc:5zbtdfm3c3cumvhhndg2mi6c,WANNABE,16618,6707,25.226361031518625,349
did:plc:olakmyzv3okn6djhbcpkg2rl,WANNABE,16564,85462,81.81412190706095,1657
did:plc:k6j2p2rhoey3cnsmsgmd2yb4,WANNABE,16562,722,6.077844311377246,167
did:plc:4zidqhfrg5lcnrbrgrqdjz72,WANNABE,16560,19977,60.076719576719576,378
did:plc:5k6a523o2rrbppmglnonqwhg,WANNABE,16547,2989,7.370662460567823,634
did:plc:yvi2i3vooxmbdtfhodbdszsy,WANNABE,16533,27084,15.827789473684213,2375
did:plc:4w636cnad5ibpn4fxd5sofb4,WANNABE,16499,2654,15.526829268292683,205
did:plc:jg5o4p63fjdx7zm3dtt5s2mo,WANNABE,16492,13373,17.81045751633987,1071
did:plc:t2fqrxpw2yko4xlifv7y6hsi,WANNABE,16457,9950,27.113475177304963,423
did:plc:ac5ehnuxydjn57vl5bzv5bjw,WANNABE,16407,1423,5.474201474201474,407
did:plc:osnbenf3tpsn4qnvnlbwxjwd,WANNABE,16402,5090,47.11363636363637,132
did:plc:qkdhh5qqywsxc5wpq4n2nkue,WANNABE,16374,53721,31.965284474445514,2074
did:plc:gnjjcm4u5gz24kcye22fzkyp,WANNABE,16369,1051,14.61904761904762,105
did:plc:fxp6lv6c6hphielywphz4sk4,WANNABE,16330,283,3.918918918918919,111
did:plc:dq724cj2s7tqapd4bu5evnlt,WANNABE,16316,20443,264.9550561797753,89
did:plc:vb5ri2c2vovok5ebhlbynmid,WANNABE,16292,2172,2.5829787234042554,1645
did:plc:ziy7apervyuehymraxds4xxv,WANNABE,16282,950,5.003496503496503,286
did:plc:pmrqkxashljkbvlumycw3aiv,WANNABE,16259,20707,8.877584509353463,3047
did:plc:hlbfy63xodz6svyxgufabvof,WANNABE,16234,4228,12.015810276679842,506
did:plc:amw6yzz64uvxh4emgopsvx4g,WANNABE,16215,14788,57.395833333333336,384
did:plc:6p7djtogtgcvbuhwyucphqai,WANNABE,16163,173,7.885714285714286,35
did:plc:pdwmxu5ozuupk67q4kqesfdy,WANNABE,16105,3300,2.8772510106578464,2721
did:plc:u7kc27lk73y2bfednliawpwh,WANNABE,16092,497,3.5660377358490565,212
did:plc:wvt37meu7kyayena5v25o3lj,WANNABE,16055,3694,7.552955665024631,812
did:plc:kn5hrwhm6mdktpm6mf2ks73o,WANNABE,16048,1673,3.8591352859135286,717
did:plc:ywr7b6kl2ehmwpixcjc5rin2,WANNABE,16028,2619,7.00968992248062,516
did:plc:cg25wz2magyatoad3ux22og4,WANNABE,15971,2721,19.24878048780488,205
did:plc:5rnmu5xtzqwc2c4u22abl2ka,WANNABE,15943,25413,96.82554517133956,321
did:plc:ae23hkzowllugxuapjovvfbx,WANNABE,15942,1029,4.516795865633075,387
did:plc:jc3pnocp6pwnk2nqszs7dyeq,WANNABE,15916,1858,6.585421412300684,439
did:plc:2fkz2s2u7mfp7qzodng6dog4,WANNABE,15860,227389,335.53828032979976,849
did:plc:xj5xqkjjvzm5xxtz45kedno7,WANNABE,15805,65721,29.35289747399703,2692
did:plc:tp5jed5usi5osfkp6ebrlh4w,WANNABE,15795,1789,22.105263157894736,95
did:plc:gk27mwagv3z625h7y3b26vjb,WANNABE,15786,1042,6.217391304347826,230
did:plc:m2g4fif3rccblpxuhpylozc3,WANNABE,15685,63,2.295081967213114,61
did:plc:i52cdc4wd3lndab2ybozboh3,WANNABE,15680,3849,5.324348607367475,1113
did:plc:7ug4vzs33vpdlwgiwk436sig,WANNABE,15674,20238,110.89237668161437,223
did:plc:ouf2p3u3xlqo6cymhtlztslp,WANNABE,15491,26522,11.187356698329513,3053
did:plc:ndp3gmppk7yvvpgqbbse5dno,WANNABE,15462,2558,26.88617886178862,123
did:plc:cybw677rgjfzqktbw3lkpybd,WANNABE,15445,48669,214.01098901098905,273
did:plc:wii67cqpghrbjgakp2pzyqbz,WANNABE,15439,16373,25.809647979139505,767
did:plc:ydzm64vlx3deodyltditeqzq,WANNABE,15432,38530,118.90025575447572,391
did:plc:vqcmdjaptxon6xxa65nnsd3y,WANNABE,15431,9600,12.231871838111298,1186
did:plc:5ihvmsavj6a3wjirttpa6iu5,WANNABE,15427,584,4.213953488372093,215
did:plc:dhkmbru2x57gpmzwufafq6ef,WANNABE,15401,23744,33.70866141732284,889
did:plc:e7quvsrktwfplarukz6gv4kc,WANNABE,15394,8719,18.56045751633987,612
did:plc:ndaqfzywmw433brdrt5cccee,WANNABE,15386,14653,28.89391304347826,575
did:plc:vmeoibdwlaj7krpefqoeo2x4,WANNABE,15382,208,4.546511627906977,86
did:plc:cv375nes7f22cx2yy5r4arqe,WANNABE,15356,37299,51.89655172413793,1044
did:plc:lz4ah2fu2wcieqbqpaghu2v7,WANNABE,15305,619,4.877551020408164,196
did:plc:g5s5bdrt7mhh5bgpec6dcinr,WANNABE,15277,51697,58.68049426301854,1133
did:plc:d4pjfx6ffloqzjcaivjy2vmg,WANNABE,15260,679,2.739669421487603,726
did:plc:4gk55jo5fejrh67eochvswev,WANNABE,15253,24,2.7058823529411766,17
did:plc:pp5fvbw5qggyrdhkzwem2bdw,WANNABE,15249,300,2.1170483460559795,393
did:plc:mrnx65gtmaw47zg3jcccitnp,WANNABE,15233,1473,4.139633286318759,709
did:plc:a4afgbnxswr67ibb2buhknax,WANNABE,15221,126870,59.67553377668884,2857
did:plc:e3srvghemcmkoi3qerrwynml,WANNABE,15181,37496,15.164394993045898,3595
did:plc:bp674j4wmx3tlkmbjjjlwu5p,WANNABE,15103,2061,24.097087378640776,103
did:plc:7iftgvvmoch5ozqfjf4it54n,WANNABE,15089,3441,10.039665970772443,479
did:plc:wun5btjygjypvdynw4sqvrwx,WANNABE,15061,4300,5.237704918032787,1342
did:plc:ux7fplyiljj3t7d4lck7igkk,WANNABE,15055,627,3.858695652173913,276
did:plc:z5ck57fyjc5h3ahuvj46ej2i,WANNABE,15045,2323,3.933273219116321,1109
did:plc:5o4wcsxfxyj4gr6ijvfvaogo,WANNABE,15043,45373,86.78478964401295,618
did:plc:qas3zzvt6rbruew2ex4on5iw,WANNABE,15013,21103,9.061632238401623,2953
did:plc:x4gxjsdoydu24s6f3wmscv5r,WANNABE,14988,1661,4.25752508361204,598
did:plc:xlssebwhstczfsw3to47xgmb,WANNABE,14982,6851,3.98456992777413,3046
did:plc:mkbtimara5yrxs5a47qw6hvd,WANNABE,14982,2547,4.834883720930232,860
did:plc:4h5i777qrlks2ew6nqtw4qy7,WANNABE,14964,41132,50.35680751173709,1065
did:plc:ayrzv74uacbkxqwi43wnnd2b,WANNABE,14955,18363,20.99342105263158,1064
did:plc:4xjgqu62wdikdxrgko6mvoj2,WANNABE,14905,2043,2.734844491302056,1897
did:plc:af6rxgif7wfm6yy7orm3vwfq,WANNABE,14890,10016,23.71570576540756,503
did:plc:3ecw5lta2g3qcbt33peimwcr,WANNABE,14883,26496,25.5123010130246,1382
did:plc:xvgqxuatoxc2ulfjmqsbkle3,WANNABE,14878,254,2.3841463414634148,328
did:plc:fswrtupagb5mmfpt5iziyer4,WANNABE,14878,827,6.409326424870466,193
did:plc:dwl6ah7rcy573mn2dc4ezea7,WANNABE,14850,1674,9.673076923076923,260
did:plc:em7w2jc4ppudtsdtzmk2hmrr,WANNABE,14850,750,3.610526315789474,380
did:plc:cdyvhefdsh7ow4j7gtirqyjt,WANNABE,14839,44796,108.22586872586872,518
did:plc:2aiipqemoobrrilfx4jbm6pb,WANNABE,14815,377,16.0625,32
did:plc:vgu6bu72nbg4vyufuon5mdfv,WANNABE,14788,14532,48.32048192771085,415
did:plc:o5h4krnpobz2ia7v4ahrgulw,WANNABE,14773,1110,6.122950819672131,244
did:plc:7uxs5gawifk2xx7cuzmrzuxc,WANNABE,14773,1685,5.198884758364312,538
did:plc:w3gvgg37erq7fznpkgdouz4b,WANNABE,14764,200,5.271186440677966,59
did:plc:wi7lfrx7mqvd74kosaq4ivpo,WANNABE,14637,3267,4.452961672473868,1148
did:plc:3oncdovwjcfy4f6kyn2aqu5r,WANNABE,14636,6265,10.956104252400548,729
did:plc:vp2ohflwdi4e35wp5ta4h4gw,WANNABE,14623,42,2.8181818181818183,33
did:plc:fcekaxyfadw6zgw7pzh2jj2o,WANNABE,14608,2549,5.050518134715026,772
did:plc:fahnkmz5uhmffkkpwb2gokbn,WANNABE,14591,290,4.82962962962963,135
did:plc:3qxpkdnr3ez6eaf5qgjcect7,WANNABE,14544,13554,65.97879858657244,283
did:plc:qkjjfqhtc5olchavlq446hel,WANNABE,14511,132,4.0,63
did:plc:c2447de2h5xgqk5rmqcnksks,WANNABE,14509,11061,118.71559633027525,109
did:plc:ogsdvr5b6mc74qv77nehirpj,WANNABE,14480,569,5.615384615384615,156
did:plc:dupirzvlby7azzkrbke3qtmm,WANNABE,14465,9695,9.014585764294049,1714
did:plc:3evoam5b6l573mx5nubxo66u,WANNABE,14452,38391,53.98377281947262,986
did:plc:sdeazca42ycfvy25ws5d6x77,WANNABE,14419,6052,24.68471337579618,314
did:plc:qmppelk7djnhd5anio7r7m5f,WANNABE,14407,24136,9.34308807134894,3588
did:plc:ue5eesk3y3afvftru7mkgquz,WANNABE,14401,766,5.418803418803419,234
did:plc:ap6pwv74z5kzuwohhovlp4f5,WANNABE,14375,520,4.097872340425532,235
did:plc:krzfxnugm6lichhjpnq2fhnj,WANNABE,14356,190,3.396039603960396,101
did:plc:ey5alfvb2nzcwwyzmirbebkf,WANNABE,14352,42962,128.39402173913044,368
did:plc:yiha4e7asowsz4hepwovkpgi,WANNABE,14345,2871,9.023923444976075,418
did:plc:xq4rojnuocrwk3zgmyi2lcm6,WANNABE,14332,3042,4.460038986354776,1026
did:plc:jw5gqtbnbk7yhctgfuwgp6qt,WANNABE,14330,1114,4.096551724137931,435
did:plc:cetjqsi3fjbyijgnnzdh4psg,WANNABE,14324,894,6.653846153846154,182
did:plc:5kejc2cll4yzcmnzkray6qj7,WANNABE,14311,26354,105.84848484848484,297
did:plc:x2rhpgukhdc6a5yi3633c35m,WANNABE,14299,13688,143.1359223300971,103
did:plc:5xmwle35pmhy7ch6j4agqw7x,WANNABE,14281,76691,60.37245787332946,1721
did:plc:3welt7zjsxk6zdnbkcnddbbf,WANNABE,14266,322,8.729166666666666,48
did:plc:vivevodhfkwvyohxzd3v7mhr,WANNABE,14264,757,9.304347826086955,115
did:plc:txxoxmpskqbu7ymlzo4ms3gj,WANNABE,14215,3828,4.863110539845758,1556
did:plc:2j4mjrkvyr35w2mjmrivzzrr,WANNABE,14153,25148,28.73467432950192,1044
did:plc:nzzenwsdtqbhak75pd4qedu7,WANNABE,14123,3964,75.359375,64
did:plc:t2d2p5k3uzff7mfkakbujhpj,WANNABE,14087,13435,31.974003466204508,577
did:plc:bcqozjplcm2yel7233udhj34,WANNABE,14083,32392,239.23756906077347,181
did:plc:wwc7iab3iwyzlttzzrxpg7i3,WANNABE,14068,10202,5.271653543307087,2794
did:plc:waw5736cwqzp3o7gvcij5zhx,WANNABE,14060,45,4.3125,16
did:plc:onouctp2nqkdrahznx65kcfy,WANNABE,14054,49543,93.2814371257485,668
did:plc:liqbrqplaief724wjtqvyewv,WANNABE,14047,1345,4.0703517587939695,597
did:plc:esl2uzlo6m3rsh673h7kudin,WANNABE,14025,729,4.920634920634921,252
did:plc:mvhpvfunbhbusep2kylyb4s2,WANNABE,13931,302,10.15,40
did:plc:t7olt2pu2mhuyhnm5egykzeh,WANNABE,13900,45949,26.46060606060606,2145
did:plc:j6rsuqpetxgq2a2i3iluldbv,WANNABE,13844,714,6.619565217391305,184
did:plc:uhxol4e3llsddsh2sqm6klbt,WANNABE,13812,187,3.602409638554217,83
did:plc:5i2k27ltwjljl5ll3ytvybuw,WANNABE,13803,12588,56.28928571428571,280
did:plc:anpxoyqkormchuw5wdtyi7tb,WANNABE,13792,3783,113.17073170731707,41
did:plc:untiqslmx7iujajcsevwgtef,WANNABE,13778,18633,20.80115273775216,1041
did:plc:zlfqvunzoxcu6lld3ifugrqj,WANNABE,13751,27950,11.58641975308642,3240
did:plc:v3vyfa3v5fjpejpbw7gdddbu,WANNABE,13750,28256,783.6279069767442,43
did:plc:y6toso5crngbv6imvddmav3j,WANNABE,13725,782,9.56637168141593,113
did:plc:pp7nwedn4bq5udyixcm6udd5,WANNABE,13722,9792,8.274864376130198,1659
did:plc:cc7ty443hzq666hitrnghzgh,WANNABE,13720,111567,101.27446483180428,1308
did:plc:g4kmwbqtjfk7qejjhiv3h6ls,WANNABE,13716,80813,268.2357723577236,369
did:plc:nqewtgfxakhot54in5w5j63q,WANNABE,13695,2323,7.044150110375276,453
did:plc:m565h6d73cqslopa4u6jcwpj,WANNABE,13690,7109,49.953216374269005,171
did:plc:mropepov2dvkcf74hs6nl3m3,WANNABE,13684,20904,31.497416020671835,774
did:plc:35c6odv2t3m3kacfizakyni6,WANNABE,13634,87,6.705882352941177,17
did:plc:t2zspmoxpsiftgzecdejaf6c,WANNABE,13623,40489,102.49330783938817,523
did:plc:adqimi2clqeawqpwb77yhbhn,WANNABE,13616,673,2.8406374501992038,502
did:plc:uedazs3v3fv2ydmfukrb6f4s,WANNABE,13596,206,5.217391304347826,69
did:plc:q3qyanyr33xrcdyu2q6a3alt,WANNABE,13582,3822,3.834690043832185,1597
did:plc:2yb65fddyuhbi755lo2urhhq,WANNABE,13572,3582,7.275900900900901,888
did:plc:jjn3zesncbomy4x7q6enr5wr,WANNABE,13566,2377,3.757805907172996,1185
did:plc:md4zhwwprilpgir7vjwndfmv,WANNABE,13526,27141,49.73015873015873,630
did:plc:4say4wrnwbiywzzxp3bybzsw,WANNABE,13503,738,2.672384219554031,583
did:plc:xfxjlzxidrarezafsabvhe33,WANNABE,13487,2471,14.74703557312253,253
did:plc:wfdf7e5vb4y54hhvq64foncv,WANNABE,13476,1824,15.62162162162162,148
did:plc:g2dbrnf4xfoyojdwvigzjb5v,WANNABE,13459,127804,91.98095238095236,1680
did:plc:6f7sh6l4xkmwk5fdpoewu7hc,WANNABE,13388,1275,3.488175675675676,592
did:plc:gh7jvrwgvialje3ejnagklzj,WANNABE,13376,18250,57.280285035629454,421
did:plc:mjbkjr7sk5opmknc3oy25bnb,WANNABE,13370,668,4.010452961672474,287
did:plc:z7l7qd4y5yj4zfqxz3ndca6s,WANNABE,13312,8601,104.05494505494504,91
did:plc:4p23rt4tzjtojuobgedtuamn,WANNABE,13304,417,2.7204610951008648,347
did:plc:hgz527e7tknp44vyr4adkvty,WANNABE,13303,1830,3.7010192525481314,883
did:plc:enw3a7vtrmh54bf6s2p7xlll,WANNABE,13260,17774,70.66778523489933,298
did:plc:trtdcixeathbv7sjjcf5xv2t,WANNABE,13245,5361,20.21842105263158,380
did:plc:mzv7ugiaps6cmu2yw5e36fqb,WANNABE,13236,1976,3.5995785036880927,949
did:plc:akfgnn6xwkfkj2hgqm74k5h3,WANNABE,13219,10778,10.49112426035503,1521
did:plc:wbsm3zpx3elwavaasel45amu,WANNABE,13201,1294,3.03781512605042,952
did:plc:esuprtqiivckuufea5jclh77,WANNABE,13157,4766,3.785174523209788,2779
did:plc:vvlpfarso2eojm2xpzc7qrd7,WANNABE,13085,5714,4.676013513513514,2960
did:plc:j7vbo2hxzfx242wcrtojwewc,WANNABE,13077,29122,33.10669781931464,1284
did:plc:slp5zqcihvoe5msyqwh4ds3n,WANNABE,13056,5477,15.379816513761469,545
did:plc:4r42hbtyzfmbblk6u55uqzes,WANNABE,13050,10392,33.69160997732426,441
did:plc:v54k3gt2dcjehyd33xmsbwqe,WANNABE,12995,20393,18.33995741660752,1409
did:plc:it3unh3gnwxe7wgiy3b5ir4d,WANNABE,12986,5638,3.670076726342711,2737
did:plc:mf6zs4qdl2adyoaeqi7ri274,WANNABE,12978,2296,5.876237623762377,606
did:plc:g2j33xje5afxh4ci2cl55fxk,WANNABE,12950,18812,16.504593175853017,1524
did:plc:diaap6k774pevutnqcvpkazj,WANNABE,12940,490,5.238709677419354,155
did:plc:klzbm5znbrl2mny6fmaprjgx,WANNABE,12913,383,3.0700934579439254,214
did:plc:2deiedtiwagncdvqocsss66y,WANNABE,12900,1025,3.6313559322033897,472
did:plc:jmeosjdbuvoppceaqdchvo6n,WANNABE,12886,5352,3.669408538973757,2553
did:plc:ndetby66plrsovyoeqet3oca,WANNABE,12848,4995,33.21578947368421,190
did:plc:nadnep24b4rrpmfvmrhsuuk7,WANNABE,12815,54100,80.01658163265306,784
did:plc:vh56l6syj7oeu2fuyproprvt,WANNABE,12809,421,4.785234899328859,149
did:plc:jxffacg5ol6ukw5573hykrtk,WANNABE,12805,375,3.1077586206896552,232
did:plc:teubdt4egintawk2kbjywbne,WANNABE,12800,900,7.986666666666666,150
did:plc:egsbbc5hz2k6gywfnpun5uv4,WANNABE,12799,1956,11.932735426008968,223
did:plc:cf7f6n5ypoqzsxofbti645r6,WANNABE,12799,26464,32.30169172932331,1064
did:plc:wvzek6bgmwl5wmyoc7l7vpdx,WANNABE,12763,3210,4.9793637145313845,1163
did:plc:zvg62pst2gw5guwzpoodl2ea,WANNABE,12726,8098,14.6206373292868,659
did:plc:57b2ixto76dwuenvffia3tzh,WANNABE,12712,26076,10.650859106529207,2910
did:plc:edt24sbrn3d2dapjf565jqm3,WANNABE,12688,8105,13.556372549019608,816
did:plc:hcqljhtqtgnkvjzpwm3zw45m,WANNABE,12665,864,11.018181818181818,110
did:plc:itykegmgcpbiamxlajhqelcb,WANNABE,12662,483,2.656509695290859,361
did:plc:dutbl7j5wkhrocpgbp3czpxa,WANNABE,12658,2960,4.536888888888889,1125
did:plc:riyxtx2n5ll756q6olupjm5j,WANNABE,12642,1035,4.258139534883721,430
did:plc:3uehy4uqxxrbvr6r5eq5r24r,WANNABE,12641,880,2.801775147928994,676
did:plc:kvr6ucx4cnrlxosthvbgclax,WANNABE,12581,219,3.3181818181818183,110
did:plc:qqs334n7gth62srsa5bk5oun,WANNABE,12579,8575,12.216,875
did:plc:dzklhg6ycsebristjrubwe3r,WANNABE,12538,68,8.333333333333334,12
did:plc:xdtqbgxxdtslrdu7f5pfvuyy,WANNABE,12536,14034,24.845849802371543,759
did:plc:4tukt4sxfmz5gckseu6iu3ux,WANNABE,12509,45348,32.89521762493283,1861
did:plc:6nkng5626orolzuyvuzocl4e,WANNABE,12499,818,10.471698113207546,106
did:plc:yo5pzzowaacvqclobctfqntf,WANNABE,12499,25403,29.07722007722008,1036
did:plc:dzbmrqvemal5nedhysp7uggb,WANNABE,12492,7100,9.402417962003454,1158
did:plc:5rcdd5dskclbe7jxra4ypmrz,WANNABE,12491,6011,36.95238095238095,189
did:plc:cy73nzn45w27gv2r2mymumcr,WANNABE,12490,6723,70.1588785046729,107
did:plc:nogeuy2yngrjqpqes6s7nhue,WANNABE,12482,760,6.885245901639344,183
did:plc:xrpmwhuig7ktodoho3k7t6w4,WANNABE,12479,16696,7.365696784073507,3265
did:plc:bb526zl6ers3bc65zxuaxt3x,WANNABE,12477,25275,56.051926298157454,597
did:plc:tg6gxihsndy53myyrplirs5k,WANNABE,12462,2136,5.801418439716312,564
did:plc:hgup2j25n3valzk4db7w62nw,WANNABE,12375,4637,3.2238372093023258,2408
did:plc:6bg3zlpvm46kvfafayjowlhj,WANNABE,12371,39511,16.90737783455765,3131
